적용년월,시도코드,시도명,사용건수,인원수,사용금액
2017-07,30,대전광역시,11516,7241,658270130
2017-07,31,울산광역시,7560,4536,425095230
2017-07,36,세종특별자치시,1289,793,60507500
2017-07,41,경기도,81883,46789,4153263199
2017-07,42,강원도,7885,4710,417322130
2017-07,43,충청북도,9198,5365,472940480
2017-07,44,충청남도,11875,6976,611591920
2017-07,45,전라북도,9736,5884,483315291
2017-07,46,전라남도,7141,4444,370558776
2017-07,47,경상북도,11225,6806,589954812
2017-07,48,경상남도,18508,10607,931823780
2017-07,50,제주특별자치도,4645,2750,220370680
2017-08,11,서울특별시,63529,35062,3486973929
2017-08,26,부산광역시,20555,11921,1163651378
2017-08,27,대구광역시,15899,9717,940054858
2017-08,28,인천광역시,17231,9798,850271466
2017-08,29,광주광역시,13318,7795,680700141
2017-08,30,대전광역시,11689,7223,641797650
2017-08,31,울산광역시,7453,4501,425555630
2017-08,36,세종특별자치시,1290,823,66770560
2017-08,41,경기도,82950,47198,4261397926
2017-08,42,강원도,8012,4806,438990680
2017-08,43,충청북도,9243,5399,486597610
2017-08,44,충청남도,12284,7046,615795473
2017-08,45,전라북도,10026,5959,505187300
2017-08,46,전라남도,7398,4542,384274877
2017-08,47,경상북도,11716,7017,616767205
2017-08,48,경상남도,18494,10631,973511481
2017-08,50,제주특별자치도,4993,2861,247360430
2017-09,11,서울특별시,59187,33780,3406467643
2017-09,26,부산광역시,19137,11583,1148815904
2017-09,27,대구광역시,14599,9355,863996770
2017-09,28,인천광역시,15641,9402,787228760
2017-09,29,광주광역시,12290,7538,655191067
2017-09,30,대전광역시,10618,6935,646151370
2017-09,31,울산광역시,6712,4262,397966570
2017-09,36,세종특별자치시,1121,755,50628510
2017-09,41,경기도,75901,45354,4043910333
2017-09,42,강원도,7298,4563,415406130
2017-09,43,충청북도,8713,5263,478954549
2017-09,44,충청남도,11076,6750,598216362
2017-09,45,전라북도,9051,5586,461595780
2017-09,46,전라남도,6830,4333,358496934
2017-09,47,경상북도,10485,6644,556025832
2017-09,48,경상남도,17059,10253,913333743
2017-09,50,제주특별자치도,4483,2682,246455430
2017-10,11,서울특별시,57242,33374,3356742624
2017-10,26,부산광역시,18503,11505,1093583928
2017-10,27,대구광역시,14543,9502,886549469
2017-10,28,인천광역시,15312,9257,794185006
2017-10,29,광주광역시,12137,7586,659367056
2017-10,30,대전광역시,10437,6909,613541410
2017-10,31,울산광역시,6544,4223,405698850
2017-10,36,세종특별자치시,1118,756,50494790
2017-10,41,경기도,73938,45023,3961326306
2017-10,42,강원도,6903,4527,411626070
2017-10,43,충청북도,8432,5220,445827540
2017-10,44,충청남도,10708,6710,578347318
2017-10,45,전라북도,8638,5466,454487830
2017-10,46,전라남도,6732,4308,343740186
2017-10,47,경상북도,10451,6637,546773729
2017-10,48,경상남도,16731,10100,904905230
2017-10,50,제주특별자치도,4037,2562,214191610
2017-11,11,서울특별시,59232,33589,3399824451
2017-11,26,부산광역시,19394,11556,1123954608
2017-11,27,대구광역시,15514,9681,928338121
2017-11,28,인천광역시,15754,9398,792298990
2017-11,29,광주광역시,12377,7556,629125268
2017-11,30,대전광역시,11011,6954,627841190
2017-11,31,울산광역시,6672,4187,383760150
2017-11,36,세종특별자치시,1185,792,55802970
2017-11,41,경기도,77118,45569,3998533172
2017-11,42,강원도,7528,4636,416855140
2017-11,43,충청북도,8675,5265,451437680
2017-11,44,충청남도,11308,6861,579477096
2017-11,45,전라북도,8973,5484,467881472
2017-11,46,전라남도,6817,4247,349182343
2017-11,47,경상북도,10887,6642,583182710
2017-11,48,경상남도,17046,10193,901298625
2017-11,50,제주특별자치도,4360,2586,216892700
2017-12,11,서울특별시,53952,31885,3016507218
2017-12,26,부산광역시,17911,11106,1039619340
2017-12,27,대구광역시,14192,9213,823899572
2017-12,28,인천광역시,14860,9067,721863787
2017-12,29,광주광역시,11527,7301,584280423
2017-12,30,대전광역시,10073,6645,560172608
2017-12,31,울산광역시,6118,3978,350651146
2017-12,36,세종특별자치시,1157,777,54903000
2017-12,41,경기도,71782,44071,3677874155
2017-12,42,강원도,6657,4377,349516539
2017-12,43,충청북도,8314,5176,432812150
2017-12,44,충청남도,10519,6617,543300252
2017-12,45,전라북도,8351,5281,427654037
2017-12,46,전라남도,6342,4074,315941263
2017-12,47,경상북도,9899,6385,497807371
2017-12,48,경상남도,15662,9713,795438518
2017-12,50,제주특별자치도,4107,2535,207946080
2017-99,11,서울특별시,0,119868,0
2017-99,26,부산광역시,0,38727,0
2017-99,27,대구광역시,0,33007,0
2017-99,28,인천광역시,0,30379,0
2017-99,29,광주광역시,0,23875,0
2017-99,30,대전광역시,0,23270,0
2017-99,31,울산광역시,0,14425,0
2017-99,36,세종특별자치시,0,2772,0
2017-99,41,경기도,0,146936,0
2017-99,42,강원도,0,14772,0
2017-99,43,충청북도,0,17274,0
2017-99,44,충청남도,0,22161,0
2017-99,45,전라북도,0,18183,0
2017-99,46,전라남도,0,14357,0
2017-99,47,경상북도,0,22496,0
2017-99,48,경상남도,0,33936,0
2017-99,50,제주특별자치도,0,8379,0
2018-01,11,서울특별시,61773,34062,3499763213
2018-01,26,부산광역시,19794,11475,1151899749
2018-01,27,대구광역시,16091,9837,962581846
2018-01,28,인천광역시,16554,9511,831820154
2018-01,29,광주광역시,13030,7719,658348669
2018-01,30,대전광역시,11220,6950,636766959
2018-01,31,울산광역시,6796,4141,389547640
2018-01,36,세종특별자치시,1235,782,65730670
2018-01,41,경기도,81008,46531,4252018358
2018-01,42,강원도,7811,4660,432198101
2018-01,43,충청북도,9278,5504,490513375
2018-01,44,충청남도,11889,7006,639593194
2018-01,45,전라북도,9324,5491,483650060
2018-01,46,전라남도,7076,4264,366857433
2018-01,47,경상북도,11086,6688,572525335
2018-01,48,경상남도,17637,10278,940199050
2018-01,50,제주특별자치도,4454,2600,222313270
2018-02,11,서울특별시,52129,31172,2918881001
2018-02,26,부산광역시,16504,10386,956700950
2018-02,27,대구광역시,13814,9016,820200028
2018-02,28,인천광역시,14057,8684,705338090
2018-02,29,광주광역시,11223,7177,570179319
2018-02,30,대전광역시,9492,6391,542217824
2018-02,31,울산광역시,5978,3907,349627490
2018-02,36,세종특별자치시,1068,721,52839620
2018-02,41,경기도,68302,42837,3557653090
2018-02,42,강원도,6438,4210,346001400
2018-02,43,충청북도,7829,5032,398724060
2018-02,44,충청남도,9999,6364,516866819
2018-02,45,전라북도,7815,5050,404143088
2018-02,46,전라남도,5873,3859,309866939
2018-02,47,경상북도,9453,6179,509019202
2018-02,48,경상남도,14863,9364,792003970
2018-02,50,제주특별자치도,3643,2346,180082230
2018-03,11,서울특별시,56437,32412,3212436158
2018-03,26,부산광역시,17178,10575,992878149
2018-03,27,대구광역시,14174,9066,857450490
2018-03,28,인천광역시,14773,9007,757979131
2018-03,29,광주광역시,11857,7318,600282285
2018-03,30,대전광역시,10107,6578,574708282
2018-03,31,울산광역시,6458,4061,377016940
2018-03,36,세종특별자치시,1185,787,58731010
2018-03,41,경기도,72569,44041,3818582175
2018-03,42,강원도,6802,4346,375942120
2018-03,43,충청북도,8316,5171,439739401
2018-03,44,충청남도,10522,6522,548784427
2018-03,45,전라북도,8326,5192,438020163
2018-03,46,전라남도,6224,3922,335510630
2018-03,47,경상북도,10061,6307,539202308
2018-03,48,경상남도,15681,9651,836735992
2018-03,50,제주특별자치도,4140,2514,204796090
2018-04,11,서울특별시,56820,32436,3194934760
2018-04,26,부산광역시,17039,10387,993817560
2018-04,27,대구광역시,14571,9100,884101987
2018-04,28,인천광역시,14996,8927,747547630
2018-04,29,광주광역시,11836,7158,597933066
2018-04,30,대전광역시,10377,6584,588038800
2018-04,31,울산광역시,6526,4033,364834820
2018-04,36,세종특별자치시,1273,810,56764650
2018-04,41,경기도,74043,43975,3822808248
2018-04,42,강원도,6753,4253,352122120
2018-04,43,충청북도,8272,5070,432665160
2018-04,44,충청남도,10736,6402,554486680
2018-04,45,전라북도,8576,5178,446205630
2018-04,46,전라남도,6218,3955,323559359
2018-04,47,경상북도,9891,6152,519367208
2018-04,48,경상남도,15914,9578,822645562
2018-04,50,제주특별자치도,4206,2537,203315110
2018-05,11,서울특별시,58820,32391,3283643979
2018-05,26,부산광역시,17742,10423,1011735175
2018-05,27,대구광역시,15009,9061,897298930
2018-05,28,인천광역시,15970,8991,794591330
2018-05,29,광주광역시,12421,7142,635959523
2018-05,30,대전광역시,10516,6571,597181122
2018-05,31,울산광역시,6790,4014,378326778
2018-05,36,세종특별자치시,1475,919,74114300
2018-05,41,경기도,77282,44163,4027116901
2018-05,42,강원도,6976,4245,385725630
2018-05,43,충청북도,8621,5076,442950149
2018-05,44,충청남도,11055,6479,579149482
2018-05,45,전라북도,8714,5148,440803040
2018-05,46,전라남도,6685,4030,346392550
2018-05,47,경상북도,10470,6254,554932486
2018-05,48,경상남도,16552,9552,871150920
2018-05,50,제주특별자치도,4655,2622,231520710
2018-06,11,서울특별시,53923,31201,3006902718
2018-06,26,부산광역시,16133,9875,936778170
2018-06,27,대구광역시,13541,8632,814665490
2018-06,28,인천광역시,14521,8742,720037724
2018-06,29,광주광역시,11225,6775,564439388
2018-06,30,대전광역시,9481,6183,537236404
2018-06,31,울산광역시,6154,3867,346613220
2018-06,36,세종특별자치시,1550,958,78948120
2018-06,41,경기도,70848,42734,3666407530
2018-06,42,강원도,6423,4155,352636279
2018-06,43,충청북도,7993,4897,409742880
2018-06,44,충청남도,9975,6208,536531790
2018-06,45,전라북도,7844,4924,409400450
2018-06,46,전라남도,6014,3886,317029469
2018-06,47,경상북도,9308,5945,502843068
2018-06,48,경상남도,14975,9103,785403640
2018-06,50,제주특별자치도,4000,2477,187229510
2018-07,11,서울특별시,59703,32953,3370969239
2018-07,26,부산광역시,17746,10377,1029919915
2018-07,27,대구광역시,15043,9104,901000510
2018-07,28,인천광역시,15805,9179,786433287
2018-07,29,광주광역시,12307,7117,627742456
2018-07,30,대전광역시,10274,6407,588635690
2018-07,31,울산광역시,6834,4094,381679380
2018-07,36,세종특별자치시,1775,1039,90767500
2018-07,41,경기도,78930,44997,4144500731
2018-07,42,강원도,7395,4452,407364310
2018-07,43,충청북도,8651,5040,450244600
2018-07,44,충청남도,11313,6574,604394293
2018-07,45,전라북도,8815,5176,465499921
2018-07,46,전라남도,6824,4162,365382351
2018-07,47,경상북도,10243,6239,543116819
2018-07,48,경상남도,16386,9614,894043810
2018-07,50,제주특별자치도,4483,2647,218673410
2018-08,11,서울특별시,58349,32697,3307353050
2018-08,26,부산광역시,17073,10135,989399940
2018-08,27,대구광역시,14318,8851,867128300
2018-08,28,인천광역시,15858,9169,790685550
2018-08,29,광주광역시,11812,6992,608779128
2018-08,30,대전광역시,10269,6456,582778290
2018-08,31,울산광역시,6765,4051,377946760
2018-08,36,세종특별자치시,1731,1067,88228710
2018-08,41,경기도,76593,44444,4013539613
2018-08,42,강원도,7028,4359,381544880
2018-08,43,충청북도,8131,4837,433206480
2018-08,44,충청남도,10875,6477,582839310
2018-08,45,전라북도,8429,5008,446275659
2018-08,46,전라남도,6954,4192,365749599
2018-08,47,경상북도,10144,6251,542154253
2018-08,48,경상남도,16066,9470,861877760
2018-08,50,제주특별자치도,4460,2621,225222610
2018-09,11,서울특별시,57907,32323,3362187174
2018-09,26,부산광역시,17132,10101,1019259226
2018-09,27,대구광역시,14087,8713,836121700
2018-09,28,인천광역시,16042,9119,815887050
2018-09,29,광주광역시,11956,7051,645089687
2018-09,30,대전광역시,10190,6419,618666184
2018-09,31,울산광역시,6694,3997,372060810
2018-09,36,세종특별자치시,1824,1097,87535970
2018-09,41,경기도,75875,43833,4076655051
2018-09,42,강원도,6998,4350,420315420
2018-09,43,충청북도,8079,4744,431104330
2018-09,44,충청남도,10998,6451,607026610
2018-09,45,전라북도,8440,4947,462263330
2018-09,46,전라남도,6753,4124,370984651
2018-09,47,경상북도,9916,6096,537604527
2018-09,48,경상남도,16158,9495,914421890
2018-09,50,제주특별자치도,4193,2530,217890190
2018-10,11,서울특별시,58755,32506,3566067128
2018-10,26,부산광역시,17581,10316,1097050965
2018-10,27,대구광역시,14860,8982,912914935
2018-10,28,인천광역시,15995,9177,837248500
2018-10,29,광주광역시,12001,7023,661479865
2018-10,30,대전광역시,10425,6374,633856762
2018-10,31,울산광역시,6622,3960,392644690
2018-10,36,세종특별자치시,1909,1153,97789680
2018-10,41,경기도,77111,43968,4322330819
2018-10,42,강원도,7229,4416,452002660
2018-10,43,충청북도,8229,4783,452214510
2018-10,44,충청남도,11043,6492,614992352
2018-10,45,전라북도,8417,4951,471890790
2018-10,46,전라남도,6832,4162,380679501
2018-10,47,경상북도,10309,6185,547155546
2018-10,48,경상남도,16058,9361,912926580
2018-10,50,제주특별자치도,4568,2592,243695470
2018-11,11,서울특별시,52502,30585,3051291679
2018-11,26,부산광역시,15943,9717,958116823
2018-11,27,대구광역시,13335,8416,796243470
2018-11,28,인천광역시,14987,8821,748946540
2018-11,29,광주광역시,11030,6765,575854626
2018-11,30,대전광역시,9430,6050,537894358
2018-11,31,울산광역시,6023,3737,337245330
2018-11,36,세종특별자치시,1701,1113,80150670
2018-11,41,경기도,70157,41790,3727376272
2018-11,42,강원도,6523,4163,359891062
2018-11,43,충청북도,7096,4402,366455458
2018-11,44,충청남도,10135,6156,519396350
2018-11,45,전라북도,7701,4695,406207050
2018-11,46,전라남도,6327,3948,324039213
2018-11,47,경상북도,9463,5927,496812711
2018-11,48,경상남도,14211,8689,763932314
2018-11,50,제주특별자치도,4115,2462,206255470
2018-12,11,서울특별시,50703,28473,2855478443
2018-12,26,부산광역시,15280,9133,901483478
2018-12,27,대구광역시,13045,8093,774865770
2018-12,28,인천광역시,14728,8430,721792643
2018-12,29,광주광역시,11079,6619,559939411
2018-12,30,대전광역시,9314,5837,517148210
2018-12,31,울산광역시,5901,3584,327986680
2018-12,36,세종특별자치시,1885,1134,90766590
2018-12,41,경기도,69733,39797,3586810140
2018-12,42,강원도,6419,3995,341814440
2018-12,43,충청북도,6949,4244,383502200
2018-12,44,충청남도,9922,5918,512987380
2018-12,45,전라북도,7462,4507,389917440
2018-12,46,전라남도,6465,3957,339070635
2018-12,47,경상북도,9231,5603,478032419
2018-12,48,경상남도,14190,8320,753608132
2018-12,50,제주특별자치도,3980,2330,190409000
2018-99,11,서울특별시,0,115162,0
2018-99,26,부산광역시,0,35797,0
2018-99,27,대구광역시,0,31375,0
2018-99,28,인천광역시,0,29380,0
2018-99,29,광주광역시,0,22769,0
2018-99,30,대전광역시,0,21418,0
2018-99,31,울산광역시,0,13309,0
2018-99,36,세종특별자치시,0,3667,0
2018-99,41,경기도,0,143996,0
2018-99,42,강원도,0,14408,0
2018-99,43,충청북도,0,16031,0
2018-99,44,충청남도,0,21741,0
2018-99,45,전라북도,0,16432,0
2018-99,46,전라남도,0,13732,0
2018-99,47,경상북도,0,21072,0
2018-99,48,경상남도,0,31252,0
2018-99,50,제주특별자치도,0,8152,0
2019-01,11,서울특별시,54902,30621,3247320423
2019-01,26,부산광역시,16307,9548,978954817
2019-01,27,대구광역시,14505,8894,864131711
2019-01,28,인천광역시,15153,8692,783301872
2019-01,29,광주광역시,11571,6861,601447505
2019-01,30,대전광역시,9340,5975,562211984
2019-01,31,울산광역시,6227,3737,356221200
2019-01,36,세종특별자치시,2322,1299,116999200
2019-01,41,경기도,73968,41916,3980395284
2019-01,42,강원도,7075,4273,409186280
2019-01,43,충청북도,7380,4408,393287590
2019-01,44,충청남도,10708,6189,570891640
2019-01,45,전라북도,7681,4610,419446080
2019-01,46,전라남도,6688,4020,373048716
2019-01,47,경상북도,9998,5883,555099228
2019-01,48,경상남도,14772,8611,823674814
2019-01,50,제주특별자치도,4319,2445,218759950
2019-02,11,서울특별시,47477,28802,2834874644
2019-02,26,부산광역시,14107,9020,857994456
2019-02,27,대구광역시,12665,8290,755904510
2019-02,28,인천광역시,13116,8226,696977195
2019-02,29,광주광역시,9725,6325,518327446
2019-02,30,대전광역시,8284,5596,488005010
2019-02,31,울산광역시,5408,3500,318784930
2019-02,36,세종특별자치시,1954,1180,102768600
2019-02,41,경기도,63340,39306,3464568299
2019-02,42,강원도,5851,3905,331715830
2019-02,43,충청북도,6304,4105,343542940
2019-02,44,충청남도,8988,5737,487428420
2019-02,45,전라북도,6845,4415,375362780
2019-02,46,전라남도,5668,3699,302579962
2019-02,47,경상북도,8499,5485,477013183
2019-02,48,경상남도,12550,7928,695580662
2019-02,50,제주특별자치도,3575,2268,176505980
2019-03,11,서울특별시,57592,31733,3492136917
2019-03,26,부산광역시,16757,9717,1055829228
2019-03,27,대구광역시,15169,9155,925339667
2019-03,28,인천광역시,15759,8831,814944986
2019-03,29,광주광역시,11701,6937,619619160
2019-03,30,대전광역시,9894,6101,599249590
2019-03,31,울산광역시,6449,3812,381009650
2019-03,36,세종특별자치시,2291,1304,115759990
2019-03,41,경기도,76506,42925,4197005095
2019-03,42,강원도,7162,4255,402848792
2019-03,43,충청북도,7587,4506,421225720
2019-03,44,충청남도,10888,6275,588917250
2019-03,45,전라북도,8234,4817,444458868
2019-03,46,전라남도,6767,3981,361119254
2019-03,47,경상북도,9773,5826,552218353
2019-03,48,경상남도,15025,8635,849858810
2019-03,50,제주특별자치도,4360,2449,208481450
2019-04,11,서울특별시,55526,31125,3353604375
2019-04,26,부산광역시,16235,9476,1000559814
2019-04,27,대구광역시,14204,8848,871352658
2019-04,28,인천광역시,14656,8532,772496498
2019-04,29,광주광역시,11192,6687,592970405
2019-04,30,대전광역시,8945,5779,549052680
2019-04,31,울산광역시,6240,3709,357992220
2019-04,36,세종특별자치시,2132,1229,106604190
2019-04,41,경기도,72277,41677,3951458848
2019-04,42,강원도,6804,4145,379776810
2019-04,43,충청북도,7280,4417,404332570
2019-04,44,충청남도,10276,6004,535566965
2019-04,45,전라북도,7873,4683,418742055
2019-04,46,전라남도,6467,3910,349356778
2019-04,47,경상북도,9124,5581,507402082
2019-04,48,경상남도,14365,8443,799998356
2019-04,50,제주특별자치도,4075,2379,199546630
2019-05,11,서울특별시,56863,31186,3514237732
2019-05,26,부산광역시,17126,9708,1079985580
2019-05,27,대구광역시,14497,8809,875530360
2019-05,28,인천광역시,14905,8494,792502588
2019-05,29,광주광역시,11552,6749,602211140
2019-05,30,대전광역시,9331,5794,568685690
2019-05,31,울산광역시,6401,3769,382544760
2019-05,36,세종특별자치시,2220,1244,118458690
2019-05,41,경기도,74483,41750,4147223213
2019-05,42,강원도,6892,4178,389066600
2019-05,43,충청북도,7416,4346,403987370
2019-05,44,충청남도,10447,5981,564296495
2019-05,45,전라북도,8085,4704,453898783
2019-05,46,전라남도,6462,3848,359140896
2019-05,47,경상북도,9407,5612,512411577
2019-05,48,경상남도,14713,8496,821744620
2019-05,50,제주특별자치도,4178,2427,208094250
2019-06,11,서울특별시,59896,31959,3676756109
2019-06,26,부산광역시,17955,9947,1155740180
2019-06,27,대구광역시,14973,8929,936201515
2019-06,28,인천광역시,15374,8498,818446917
2019-06,29,광주광역시,11757,6789,631766389
2019-06,30,대전광역시,9654,5861,587678430
2019-06,31,울산광역시,6657,3791,396960010
2019-06,36,세종특별자치시,2248,1256,115500000
2019-06,41,경기도,76106,41941,4215931831
2019-06,42,강원도,6950,4222,402485320
2019-06,43,충청북도,7621,4435,428017421
2019-06,44,충청남도,10677,6031,590952750
2019-06,45,전라북도,8142,4706,451789680
2019-06,46,전라남도,6326,3792,343379857
2019-06,47,경상북도,9637,5668,551597000
2019-06,48,경상남도,15047,8554,862888220
2019-06,50,제주특별자치도,4437,2485,225220160
2019-07,11,서울특별시,63477,32699,3952625541
2019-07,26,부산광역시,19149,10358,1253281130
2019-07,27,대구광역시,16292,9246,1044366088
2019-07,28,인천광역시,16117,8685,871796080
2019-07,29,광주광역시,12305,6794,703749561
2019-07,30,대전광역시,10019,5948,655687280
2019-07,31,울산광역시,6951,3884,422240410
2019-07,36,세종특별자치시,2494,1366,133186590
2019-07,41,경기도,80443,42843,4629757435
2019-07,42,강원도,7782,4430,463915060
2019-07,43,충청북도,8140,4554,488164250
2019-07,44,충청남도,11240,6111,640311160
2019-07,45,전라북도,8469,4726,481863560
2019-07,46,전라남도,6945,3920,398943947
2019-07,47,경상북도,10246,5827,590583565
2019-07,48,경상남도,16196,8838,940752630
2019-07,50,제주특별자치도,4790,2569,254497810
2019-08,11,서울특별시,58334,31679,3585995700
2019-08,26,부산광역시,17207,9891,1122686000
2019-08,27,대구광역시,14880,8901,957274987
2019-08,28,인천광역시,15219,8570,848304993
2019-08,29,광주광역시,11474,6632,651852972
2019-08,30,대전광역시,9425,5775,572098197
2019-08,31,울산광역시,6456,3740,397078650
2019-08,36,세종특별자치시,2441,1364,129071750
2019-08,41,경기도,74614,41799,4282385342
2019-08,42,강원도,7217,4383,439569450
2019-08,43,충청북도,7463,4362,445807824
2019-08,44,충청남도,10704,6103,611271420
2019-08,45,전라북도,8023,4638,457438200
2019-08,46,전라남도,6509,3819,385969118
2019-08,47,경상북도,9594,5722,575404407
2019-08,48,경상남도,14837,8542,876324020
2019-08,50,제주특별자치도,4536,2516,236853490
2019-09,11,서울특별시,57341,31526,3565360651
2019-09,26,부산광역시,16549,9700,1068093550
2019-09,27,대구광역시,14694,8886,934386768
2019-09,28,인천광역시,15256,8588,841108498
2019-09,29,광주광역시,11508,6635,661979352
2019-09,30,대전광역시,9232,5782,592592016
2019-09,31,울산광역시,6318,3771,383678870
2019-09,36,세종특별자치시,2374,1352,123651040
2019-09,41,경기도,73452,41606,4241704548
2019-09,42,강원도,7080,4279,433643846
2019-09,43,충청북도,7312,4350,422414674
2019-09,44,충청남도,10409,6036,605014650
2019-09,45,전라북도,7805,4617,456643220
2019-09,46,전라남도,6252,3799,365133875
2019-09,47,경상북도,9373,5653,562786204
2019-09,48,경상남도,14686,8517,882295146
2019-09,50,제주특별자치도,4354,2510,232230150
2019-10,11,서울특별시,60984,31913,3852039630
2019-10,26,부산광역시,17568,9842,1150457670
2019-10,27,대구광역시,15692,9052,1017759699
2019-10,28,인천광역시,16453,8795,899071560
2019-10,29,광주광역시,12219,6671,708967639
2019-10,30,대전광역시,9667,5760,610712370
2019-10,31,울산광역시,6723,3787,417471320
2019-10,36,세종특별자치시,2580,1375,132834110
2019-10,41,경기도,79370,42471,4589357041
2019-10,42,강원도,7610,4386,463943220
2019-10,43,충청북도,8133,4534,504566290
2019-10,44,충청남도,11159,6111,634710570
2019-10,45,전라북도,8350,4692,503879472
2019-10,46,전라남도,6475,3792,387039012
2019-10,47,경상북도,10214,5854,610902183
2019-10,48,경상남도,15661,8583,931630610
2019-10,50,제주특별자치도,4942,2590,264531790
2019-11,11,서울특별시,53687,29968,3288688061
2019-11,26,부산광역시,15761,9304,1015810070
2019-11,27,대구광역시,13754,8487,882136032
2019-11,28,인천광역시,14615,8394,799575650
2019-11,29,광주광역시,10610,6316,612614458
2019-11,30,대전광역시,8638,5469,545604293
2019-11,31,울산광역시,5831,3548,347571660
2019-11,36,세종특별자치시,2397,1337,118332660
2019-11,41,경기도,69953,40158,3968483630
2019-11,42,강원도,6880,4213,405856145
2019-11,43,충청북도,7147,4261,424719200
2019-11,44,충청남도,9792,5784,547868088
2019-11,45,전라북도,7327,4389,413096430
2019-11,46,전라남도,5735,3520,336140519
2019-11,47,경상북도,8907,5383,521056150
2019-11,48,경상남도,13913,8170,814660840
2019-11,50,제주특별자치도,4321,2471,224121700
2019-12,11,서울특별시,54913,30114,3348831074
2019-12,26,부산광역시,16043,9355,1021015462
2019-12,27,대구광역시,14153,8619,911872909
2019-12,28,인천광역시,14994,8461,799820330
2019-12,29,광주광역시,10982,6404,627287103
2019-12,30,대전광역시,8729,5422,536192183
2019-12,31,울산광역시,6130,3574,373484280
2019-12,36,세종특별자치시,2351,1379,123938275
2019-12,41,경기도,71678,40197,3988521688
2019-12,42,강원도,6943,4148,391862320
2019-12,43,충청북도,7394,4330,419345992
2019-12,44,충청남도,10327,5936,571992770
2019-12,45,전라북도,7609,4479,436382830
2019-12,46,전라남도,6051,3617,344937313
2019-12,47,경상북도,9042,5445,539222778
2019-12,48,경상남도,13890,8076,802034870
2019-12,50,제주특별자치도,4442,2437,235260040
2019-99,11,서울특별시,0,111860,0
2019-99,26,부산광역시,0,33510,0
2019-99,27,대구광역시,0,29800,0
2019-99,28,인천광역시,0,28048,0
2019-99,29,광주광역시,0,21465,0
2019-99,30,대전광역시,0,19475,0
2019-99,31,울산광역시,0,12392,0
2019-99,36,세종특별자치시,0,4882,0
2019-99,41,경기도,0,137837,0
2019-99,42,강원도,0,13929,0
2019-99,43,충청북도,0,14596,0
2019-99,44,충청남도,0,20393,0
2019-99,45,전라북도,0,15052,0
2019-99,46,전라남도,0,12977,0
2019-99,47,경상북도,0,19611,0
2019-99,48,경상남도,0,28268,0
2019-99,50,제주특별자치도,0,7719,0
2020-01,11,서울특별시,55114,30025,3403890590
2020-01,26,부산광역시,15991,9299,1043588640
2020-01,27,대구광역시,14126,8450,907670314
2020-01,28,인천광역시,15044,8410,837942690
2020-01,29,광주광역시,11230,6409,634589971
2020-01,30,대전광역시,8877,5355,559800890
2020-01,31,울산광역시,6060,3553,372996520
2020-01,36,세종특별자치시,2511,1383,126413660
2020-01,41,경기도,72299,40267,4093949929
2020-01,42,강원도,6870,4057,398758185
2020-01,43,충청북도,7318,4298,430567560
2020-01,44,충청남도,10381,5881,599192830
2020-01,45,전라북도,7511,4390,429009020
2020-01,46,전라남도,6186,3655,356197234
2020-01,47,경상북도,9117,5409,545939948
2020-01,48,경상남도,13865,8006,823833983
2020-01,50,제주특별자치도,4333,2377,222939540
2020-02,11,서울특별시,49685,28882,3176679226
2020-02,26,부산광역시,14229,8725,963850100
2020-02,27,대구광역시,11873,7662,785250007
2020-02,28,인천광역시,13526,8051,761473114
2020-02,29,광주광역시,9815,5976,606768425
2020-02,30,대전광역시,8259,5229,535384820
2020-02,31,울산광역시,5540,3391,339617580
2020-02,36,세종특별자치시,2270,1330,127042760
2020-02,41,경기도,65525,38505,3782262270
2020-02,42,강원도,6432,4063,392441925
2020-02,43,충청북도,6663,4090,398936140
2020-02,44,충청남도,9173,5563,515984240
2020-02,45,전라북도,6913,4228,416473903
2020-02,46,전라남도,5515,3496,324033158
2020-02,47,경상북도,8116,5091,511985136
2020-02,48,경상남도,12365,7589,747795272
2020-02,50,제주특별자치도,3798,2215,214871210
2020-03,11,서울특별시,55250,30260,3572886144
2020-03,26,부산광역시,15726,9130,1068568190
2020-03,27,대구광역시,12325,7595,827196224
2020-03,28,인천광역시,14736,8309,846784127
2020-03,29,광주광역시,10897,6263,644019403
2020-03,30,대전광역시,8569,5422,571864340
2020-03,31,울산광역시,6071,3597,398701770
2020-03,36,세종특별자치시,2395,1355,128603180
2020-03,41,경기도,73366,40641,4309869630
2020-03,42,강원도,7248,4273,436723962
2020-03,43,충청북도,7264,4305,431357336
2020-03,44,충청남도,10322,5947,622923060
2020-03,45,전라북도,7984,4580,481352380
2020-03,46,전라남도,6198,3689,378584589
2020-03,47,경상북도,8926,5300,565171155
2020-03,48,경상남도,13894,8055,872467110
2020-03,50,제주특별자치도,4215,2334,218992000
2020-04,11,서울특별시,44563,26767,2858681386
2020-04,26,부산광역시,12727,7989,831088022
2020-04,27,대구광역시,10883,7031,713342022
2020-04,28,인천광역시,11842,7327,678808608
2020-04,29,광주광역시,8793,5587,512171793
2020-04,30,대전광역시,7136,4751,466361059
2020-04,31,울산광역시,4884,3100,310888560
2020-04,36,세종특별자치시,2003,1196,104240820
2020-04,41,경기도,59527,36102,3431724054
2020-04,42,강원도,5797,3766,346310080
2020-04,43,충청북도,6108,3864,364419128
2020-04,44,충청남도,8386,5317,483417350
2020-04,45,전라북도,6355,4048,375180700
